차량 구분,연도,월,수출량,차종,거래 유형,판매량,공장명(국가),공장 코드,공장판매량,현지판매량,지역명
일반 차량,2025,1월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,241.0,중동
일반 차량,2025,1월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,2월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,3월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,4월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,5월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,6월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,7월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,8월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아프리카
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,아시아/태평양
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,캐나다
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중국
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,동유럽
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,유럽
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,인도
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중남미
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,멕시코
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,중동
일반 차량,2025,9월,0.0,Carens MPV,내수,0.0,India Plant,KIN,0.0,0.0,미국
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,45.0,아프리카
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,58.0,아시아/태평양
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5440.0,인도
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,327.0,중남미
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,396.0,중동
일반 차량,2023,10월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,45.0,아프리카
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,59.0,아시아/태평양
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,4993.0,인도
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,197.0,중남미
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,387.0,중동
일반 차량,2023,11월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,68.0,아프리카
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,55.0,아시아/태평양
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,4727.0,인도
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,249.0,중남미
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,205.0,중동
일반 차량,2023,12월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,49.0,아프리카
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,54.0,아시아/태평양
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5582.0,인도
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,314.0,중남미
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,137.0,중동
일반 차량,2023,1월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,39.0,아프리카
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,51.0,아시아/태평양
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5829.0,인도
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,241.0,중남미
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,274.0,중동
일반 차량,2023,2월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,37.0,아프리카
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,74.0,아시아/태평양
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5484.0,인도
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,313.0,중남미
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,100.0,중동
일반 차량,2023,3월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,49.0,아프리카
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,75.0,아시아/태평양
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5949.0,인도
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,243.0,중남미
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,207.0,중동
일반 차량,2023,4월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,58.0,아프리카
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,56.0,아시아/태평양
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,2.0,동유럽
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5805.0,인도
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,279.0,중남미
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,255.0,중동
일반 차량,2023,5월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,93.0,아프리카
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,52.0,아시아/태평양
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,7129.0,인도
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,246.0,중남미
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,245.0,중동
일반 차량,2023,6월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,62.0,아프리카
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,46.0,아시아/태평양
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,5050.0,인도
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,442.0,중남미
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,311.0,중동
일반 차량,2023,7월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,66.0,아프리카
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,79.0,아시아/태평양
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,4647.0,인도
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,346.0,중남미
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,316.0,중동
일반 차량,2023,8월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,71.0,아프리카
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,91.0,아시아/태평양
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,캐나다
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,중국
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,동유럽
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,유럽
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,4571.0,인도
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,439.0,중남미
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,멕시코
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,463.0,중동
일반 차량,2023,9월,0.0,Carens MPV,내수,0.0,India Plants,DYK,0.0,0.0,미국
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아프리카
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,캐나다
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중국
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,동유럽
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,유럽
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,인도
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중남미
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,멕시코
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중동
일반 차량,2025,10월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,미국
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아프리카
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,캐나다
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중국
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,동유럽
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,유럽
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,인도
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중남미
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,멕시코
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중동
일반 차량,2025,11월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,미국
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아프리카
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,캐나다
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중국
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,동유럽
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,유럽
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,인도
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중남미
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,멕시코
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중동
일반 차량,2025,12월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,미국
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아프리카
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,캐나다
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,중국
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,동유럽
일반 차량,2025,1월,0.0,Carens MPV EV,내수,0.0,India Plant,DYK,0.0,0.0,유럽
