공장명(국가),차종,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12, 2025-01 , 2025-02 
미국 (앨라배마),Sonata(LF),내수," 14,142 "," 15,794 "," 14,181 "," 13,293 "," 13,531 "," 17,979 "," 14,483 ","15,365 ","13,748 ","11,851 ","11,353 ","8,108 "," 12,369 "," 14,166 "," 14,520 "," 11,547 "," 13,439 "," 13,677 "," 6,875 ","15,031 ","9,257 ","10,213 ","7,218 ","4,210 "," 6,708 "," 7,765 "," 3,790 "," 6,931 "," 10,386 "," 5,233 "," 2,998 ","7,821 ","8,260 ","7,999 ","7,157 ","5,772 "," 5,966 "," 8,266 "," 4,641 "," 5,127 "," 7,800 "," 8,372 "," 7,913 ","3,677 ","1,189 ",12 ,1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Sonata (DN8),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,812 ","9,845 "," 10,571 "," 11,606 "," 7,667 ", 543 ," 3,048 "," 3,393 "," 4,284 ","4,940 ","7,125 ","11,466 ","8,187 ","9,530 "," 7,308 "," 10,154 "," 2,733 "," 3,943 "," 1,943 "," 2,718 "," 1,786 ","1,761 ","2,623 ","1,883 ","1,508 ","1,943 "," 1,299 ", 626 , 33 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),SantaFe(DM),내수,,,,,, 230 ," 4,183 ","7,469 ","6,998 ","6,387 ","6,007 ","4,772 "," 3,990 "," 4,540 "," 4,940 "," 3,977 "," 5,734 "," 4,376 "," 1,716 ","5,482 ","3,876 ","4,118 ","3,049 ","2,346 "," 3,078 "," 3,244 "," 4,446 "," 2,615 ", 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Tucson(NX4a),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - ," 8,359 "," 7,779 "," 7,679 "," 6,900 "," 6,442 ","6,291 ","5,427 ","10,231 ","9,057 ","11,169 "," 8,496 "," 11,536 "," 11,787 "," 12,031 "," 11,853 "," 9,592 "," 10,138 "," 11,968 "," 14,378 "," 11,982 "," 11,338 "," 9,095 "," 10,069 "," 12,699 "," 15,337 "," 11,864 "," 13,972 "," 12,618 "," 9,827 "," 15,138 "," 13,343 "," 13,335 "," 11,206 "," 11,472 "," 15,840 "," 11,553 "," 12,313 "," 11,016 "," 6,689 "," 12,834 "," 7,944 "," 14,515 "," 11,447 "," 14,717 "," 12,167 "," 10,065 "," 8,303 "," 12,682 "
미국 (앨라배마),Tucson(NX4a OB),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 36 , 788 ,"1,939 ","1,488 ","2,770 ","2,528 ","3,019 "," 2,689 "," 2,913 "," 3,154 "," 3,474 "," 3,248 "," 2,836 "," 2,227 "," 3,630 "," 3,435 "," 3,819 "," 3,526 "," 2,588 "," 3,165 "," 3,296 "," 3,603 "," 3,509 "," 3,499 "," 2,844 "," 3,317 "," 4,286 "," 3,824 "," 2,830 "," 3,121 "," 3,099 "," 4,644 "," 3,729 "," 2,786 "," 3,196 "," 3,427 "," 2,193 "," 1,078 "," 2,262 "," 2,484 "," 2,406 "," 1,741 "," 1,693 "," 1,720 "," 3,081 "
미국 (앨라배마),Santa-Fe (TM),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 8,861 "," 7,782 ","12,624 ","9,859 ","10,747 ","7,587 ","6,357 "," 7,619 "," 8,759 "," 9,427 "," 9,091 "," 12,308 "," 8,742 "," 9,332 ","12,173 ","12,308 ","14,344 ","10,091 ","4,660 "," 6,564 "," 9,551 "," 6,120 ", 396 ," 4,123 "," 5,135 "," 6,077 ","9,950 ","13,285 ","13,862 ","7,762 ","9,180 "," 8,062 "," 8,610 "," 10,044 "," 9,551 "," 8,126 "," 9,511 "," 3,898 ","5,265 ","4,304 ","6,278 ","6,991 ","7,972 "," 6,646 "," 8,521 "," 11,708 "," 10,156 "," 10,827 "," 7,904 "," 6,141 "," 11,199 "," 9,937 "," 10,393 "," 8,367 "," 7,041 "," 7,274 "," 9,749 "," 9,443 "," 8,684 "," 8,422 "," 10,459 "," 7,368 "," 10,858 "," 9,078 "," 9,986 "," 8,317 "," 9,263 "," 1,895 ", 35 , 3 , 2 , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),Santa-Fe HEV (TMa HEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , - ," 1,208 "," 1,496 "," 1,417 "," 1,631 "," 1,722 "," 1,628 "," 1,607 "," 1,949 "," 1,320 "," 1,825 "," 1,984 "," 1,958 "," 1,495 "," 2,285 ", 741 , 19 , 4 , - , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),Santa-Fe (MX5a),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1,935 "," 8,882 "," 11,326 "," 10,577 "," 10,474 "," 8,263 "," 6,780 "," 9,518 "," 7,769 "," 10,053 "," 8,141 "," 7,784 "," 6,052 "," 7,476 "
미국 (앨라배마),Santa-Fe (MX5a HEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , 40 ," 4,044 "," 4,278 "," 4,160 "," 3,323 "," 3,979 "," 4,067 "," 5,244 "," 3,859 "," 3,487 "," 2,325 "," 4,849 "
미국 (앨라배마),GV70 (JKa),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - ," 1,120 "," 1,587 "," 1,477 "," 3,119 "," 2,565 ", 840 ," 3,281 "," 1,565 ", 625 ," 3,120 "," 2,325 ", 915 ," 1,357 "," 1,777 "," 1,739 "," 1,773 "," 1,659 "," 1,262 "," 1,930 ", 827 
미국 (앨라배마),GV70 EV (Jka EV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , 24 , 184 , 295 , 180 , 87 , 154 , 465 , 158 , 539 , 338 , 213 , 204 , 180 , 192 , 184 , 190 , 370 , 354 , 331 , 168 , 169 , 177 , 129 , 227 , 212 
미국 (앨라배마),Elantra(MD),수출, 40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Elantra(AD),수출, 785 , 639 ," 1,544 "," 1,852 "," 1,810 "," 1,361 "," 1,600 ","1,402 ","1,863 ","1,766 ","1,104 ",465 , 656 , 803 , 501 , 614 , 766 , 603 , 448 ,510 ,529 ,927 ,698 ,438 , 724 , 689 , 728 , 694 , 519 , 103 , 450 ,45 ,255 ,300 ,285 ,270 , 510 , 300 , 345 , 360 , 285 , 334 , 375 ,14 ,,,,, 186 , 300 , - ,,,,,105 ,60 ,45 ,- ,3 , - , - , - , - , - , - , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Sonata (DN8),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 301 , 287 , 239 ,, 105 , 62 , 11 ,566 ,441 ,393 ,430 ,374 , - , - , - , 180 , 60 , 120 , 90 ,30 ,150 ,150 ,495 ,60 , 45 , 30 , 120 , 75 , 15 , 150 , 90 , 105 , 45 , 135 , 90 , 45 , 120 , 90 , 165 , 240 , 135 , 15 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),Sonata(LF),수출, 725 , 975 ," 1,154 "," 1,283 ", 965 ," 1,384 ", 573 ,749 ,852 ,"1,037 ",836 ,729 , 339 , 240 , 412 , 583 , 52 ," 1,138 ", 831 ,687 ,475 ,272 ,437 ,288 , 600 , 607 , 587 , 604 , 694 , 501 , 379 ,399 ,568 ,425 ,445 ,330 , 264 , 222 , 326 , 376 , 324 , 384 , 102 ,200 ,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국 (앨라배마),Santa Fe(DM),수출,,,,,,,,,,,,, 810 , 550 ," 1,170 ", 360 ," 1,755 "," 1,050 ", 872 ,662 ,470 ,912 ,530 ,"1,166 ", 89 , 10 ,,,,,,,,,,,,,,,,,,,,,9 ,882 ,,,,,,,,,,,,, 478 , 356 , 196 , 299 , 72 , 453 , 446 ,406 ,65 ,311 ,229 ,129 , 178 , 172 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),Tucson(NX4a),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - ,- ,- ,- ,- ,- , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,367 "," 1,166 "," 1,068 "," 1,089 ", 967 ," 1,390 "," 1,500 "," 1,634 "
미국 (앨라배마),Tucson(NX4a OB),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 12 , 223 ,321 ,137 ,226 ,197 ,80 , 173 , 292 , 486 , 273 , 534 , 415 , 472 , 211 , 707 , 471 , 417 , 400 , 463 , 388 , 447 , 371 , 420 , 395 , 287 , 478 , 425 , 358 , 214 , 664 , 348 , 563 , 384 , 527 , 313 , 555 , 113 , 289 , 193 , 395 , 230 , 404 , 395 , 424 
미국 (앨라배마),Santa-Fe (TM),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1,068 "," 1,234 ","1,430 ","2,300 ","1,957 ","1,663 ","1,326 "," 1,790 "," 1,693 "," 2,003 "," 2,028 "," 1,972 "," 1,483 "," 1,578 ","1,734 ","1,052 ","1,074 ","1,048 ","1,089 ", 870 , 931 , 467 , 8 , 869 , 391 ," 1,206 ","2,234 ","1,404 ",277 ,250 ,"2,968 "," 1,472 "," 1,392 "," 1,492 "," 1,550 ", 875 , 736 ," 1,680 ",852 ,526 ,808 ,804 ,423 ," 1,188 ", 989 ," 1,028 ", 670 , 833 , 826 , 923 , 729 , 780 , 727 , 943 , 693 , 832 , 832 ," 1,220 ", 781 , 861 ," 1,040 ", 785 ," 1,094 ", 908 , 808 , 821 , 573 , 198 , 30 , 9 , - , - , - , - , - , - , - , - , - , - , - 
미국 (앨라배마),Santa-Fe (MX5a),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 80 ," 1,233 "," 1,829 "," 1,205 ", 965 , 987 , 859 , 883 , 933 , 682 , 646 , 597 , 797 , 665 
미국 (앨라배마),Santa-Fe (MX5a HEV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , 7 , - , - , - , - , - , - , - 
미국 (앨라배마),GV70 (JKa),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , 20 , - , 13 , 21 , 16 , 19 , 1 , - , 24 , 28 , 24 , 7 , - , - , 1 , - , - , - , - , - 
미국 (앨라배마),GV70 EV (Jka EV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , 2 , 6 , - , - , 5 , 1 , 3 , 3 , 3 , 3 , - , - , 1 , 3 , 1 , 1 , - , - , 1 , - , 4 , - , 2 , - 
미국 (조지아),Ioniq5 (NEa),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,"1,006 "," 1,623 "," 4,073 "
체코,i30(GD),내수," 6,847 "," 7,152 "," 6,812 "," 7,099 "," 7,416 "," 7,218 "," 3,067 ","6,018 ","6,118 ","6,787 ","6,985 ","2,052 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,i30(PD),내수,,,,,,,,3 ,13 ,10 ,15 ,"4,522 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,ix20(JC),내수," 2,672 "," 3,407 "," 3,600 "," 3,127 "," 3,179 "," 3,358 "," 1,490 ","2,957 ","2,822 ","2,206 ","2,696 ","2,098 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,ix35 (TL),내수," 18,705 "," 20,549 "," 20,701 "," 20,986 "," 21,927 "," 22,450 "," 10,959 ","24,052 ","24,562 ","22,111 ","23,719 ","15,980 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,i30(GD),수출,,,,,,,,,,,,," 1,381 "," 1,828 "," 2,355 "," 2,402 ", 28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,i30(PD),수출,,,,,,,,,,,,," 7,143 "," 6,177 "," 7,426 "," 6,006 "," 8,357 "," 8,164 "," 3,650 ","5,174 ","6,302 ","9,126 ","8,553 ","7,694 "," 6,672 "," 4,861 "," 5,426 "," 6,323 "," 7,180 "," 6,755 "," 3,770 ","4,539 ","5,750 ","6,782 ","5,875 ","3,267 "," 3,037 "," 5,687 "," 5,324 "," 5,374 "," 7,031 "," 5,581 "," 6,588 ","4,263 ","6,278 ","5,168 ","5,221 ","4,777 "," 5,480 "," 3,952 "," 3,086 "," 1,393 "," 2,550 "," 3,003 "," 1,828 ","2,885 ","4,158 ","5,594 ","3,594 ","4,252 "," 4,257 "," 4,779 "," 6,167 "," 4,480 "," 5,714 "," 4,491 "," 3,092 ","2,983 ","4,308 ","4,623 ","5,056 ","1,718 "," 3,030 "," 5,458 "," 6,900 "," 5,304 "," 5,377 "," 5,163 "," 3,587 "," 3,529 "," 3,999 "," 4,789 "," 3,609 "," 4,358 "," 3,512 "," 3,678 "," 4,719 "," 3,340 "," 3,720 "," 4,140 "," 2,837 "," 3,795 "," 4,006 "," 4,218 "," 4,008 "," 2,689 "," 5,861 "," 4,863 "," 5,174 "," 4,489 "," 6,022 "," 5,711 "," 5,149 "," 3,594 "," 5,238 "," 4,410 "," 1,980 "," 2,344 "," 2,621 "," 1,931 "
체코,i30(PDN),수출,,,,,,,,,,,,,,,,,,,,,,,,, 351 , 603 , 618 , 487 , 528 , 405 , 813 ,"1,044 ","1,114 ",916 ,"1,709 ","1,501 "," 1,456 "," 1,368 "," 1,308 "," 1,539 "," 1,513 "," 1,151 ", 472 ,"1,741 ","1,326 ",846 ,868 ,757 , 867 , 584 , 358 , 262 , 397 , 831 , 639 ,241 ,487 ,341 ,5 ,- , - , 2 , 740 , 482 ," 1,161 "," 1,360 ", 737 ,949 ,687 ,428 ,151 ,408 , 382 , 335 , 332 , 839 , 630 , 483 , 808 , 532 , 709 , 395 , 541 , 517 , 517 , 426 , 501 , 735 , 602 , 676 , 661 , 566 , 621 , 586 , 481 , 723 , 942 ," 1,000 "," 1,184 ", 984 , 249 , 58 , 333 , 226 , 207 , 282 , 62 , 19 , 155 , 260 
체코,ix20(JC),수출,,,,,,,,,,,,," 1,794 "," 2,257 "," 2,672 "," 2,445 "," 2,865 "," 3,390 "," 2,290 ","3,194 ","2,966 ","2,825 ","2,219 ","1,746 "," 2,003 "," 2,175 "," 1,956 "," 2,906 "," 2,835 "," 1,774 ",,"1,199 ","1,061 ","1,612 ","2,054 ","2,145 "," 1,858 "," 2,417 "," 2,691 "," 2,501 "," 2,603 ", 751 , 776 ,,,,6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코,ix35 (TL),수출,,,,,,,,,,,,," 21,992 "," 20,253 "," 22,457 "," 15,966 "," 19,861 "," 20,961 "," 13,147 ","18,947 ","21,347 ","22,069 ","20,342 ","15,247 "," 20,489 "," 19,286 "," 17,856 "," 18,900 "," 19,470 "," 20,686 "," 14,178 ","21,934 ","21,486 ","24,708 ","24,372 ","17,648 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체코, Kona EV (OS EV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - ," 2,180 ", 812 ," 2,159 "," 4,234 "," 2,848 ","2,252 ","4,273 ","3,301 ","2,660 ","3,064 "," 1,706 "," 1,158 "," 1,756 "," 1,867 "," 1,731 "," 1,757 ", 893 ,"2,006 ","2,616 ","2,680 ","1,658 ","2,815 "," 2,405 "," 1,445 "," 2,314 "," 2,408 "," 3,178 "," 3,089 "," 2,092 "," 2,660 "," 2,812 "," 2,606 "," 2,893 "," 1,926 "," 3,349 "," 3,531 "," 4,488 "," 3,473 "," 3,701 "," 3,698 "," 2,033 ", 230 , - , - , - , - ,                - ,                - ,               - ,               - ,                - ,                - ,                - ,                - ,                - ,                - ,                - ,              - , - , - 
체코, Kona EV (SX2e EV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , 6 , - , 1 , 2 , 5 ," 2,923 "," 4,428 "," 4,934 "," 4,596 "," 2,264 "," 3,286 "," 3,146 "," 2,868 "," 2,944 "," 2,859 "," 3,118 "," 2,740 "," 2,393 "," 2,160 "," 1,938 "," 3,283 "," 2,114 "," 2,722 "," 3,345 "
체코, Tucson (TL),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 13,503 "," 13,148 "," 18,998 "," 18,905 "," 19,362 "," 17,517 "," 19,079 ","16,553 ","21,904 ","20,069 ","20,021 ","16,082 "," 14,791 "," 12,621 "," 12,520 "," 4,646 "," 8,244 "," 12,289 "," 12,722 ","16,296 ","17,364 ","13,611 ","4,320 ",882 , 42 , - , - , - , - , - , - ,- ,- ,- ,- ,- , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,                - ,                - ,               - ,               - ,                - ,                - ,                - ,                - ,                - ,                - ,                - ,              - , - , - 
체코, Tucson (NX4),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 12 , 3 ,12 ,7 ,"1,937 ","11,731 ","12,170 "," 8,075 "," 9,109 "," 13,522 "," 11,815 "," 10,881 "," 13,894 "," 9,657 ","10,570 ","10,878 ","10,215 ","12,459 ","9,392 "," 9,099 "," 12,228 "," 13,036 "," 11,975 "," 12,279 "," 14,433 "," 10,940 "," 10,861 "," 13,279 "," 10,910 "," 11,487 "," 11,245 "," 11,607 "," 12,684 "," 14,305 "," 11,029 "," 14,152 "," 14,160 "," 9,268 "," 11,842 "," 12,878 "," 14,087 "," 12,969 "," 10,415 "," 12,572 "," 12,653 "," 10,559 "," 12,803 "," 13,623 "," 9,964 "," 9,855 "," 7,761 "," 12,198 "," 10,991 "," 12,071 "," 11,598 "," 9,552 "," 10,421 "
체코, Tucson (NX4e HEV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 1 , 7 ,- ,3 ,242 ,"4,290 ","5,389 "," 4,514 "," 3,237 "," 4,440 "," 2,844 "," 3,713 "," 2,957 "," 2,734 ","2,588 ","3,688 ","4,413 ","4,325 ","3,167 "," 4,096 "," 3,057 "," 3,600 "," 4,174 "," 5,890 "," 6,204 "," 3,683 "," 4,339 "," 5,228 "," 4,376 "," 5,546 "," 5,069 "," 4,039 "," 6,020 "," 6,678 "," 5,531 "," 5,848 "," 6,314 "," 4,126 "," 5,386 "," 6,301 "," 5,972 "," 6,412 "," 4,635 "," 5,763 "," 5,563 "," 5,266 "," 6,871 "," 6,535 "," 6,966 "," 5,476 "," 4,884 "," 7,113 "," 7,961 "," 7,339 "," 5,391 "," 5,765 "," 5,300 "
체코, Tucson (NX4e PHEV),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 , 1 ," 1,487 "," 3,384 "," 2,401 "," 2,432 "," 1,943 ","2,546 ","2,641 ","1,952 ",933 ,"1,354 "," 2,378 "," 2,131 "," 1,967 "," 2,823 "," 2,901 "," 2,664 "," 2,828 "," 3,196 "," 3,483 "," 3,764 "," 2,933 "," 2,059 "," 1,570 "," 2,911 "," 3,296 "," 2,272 "," 2,531 "," 2,914 "," 1,779 "," 2,059 "," 2,415 "," 2,503 "," 2,356 "," 1,319 "," 2,209 "," 1,636 "," 1,338 "," 2,048 "," 2,107 "," 2,015 "," 2,226 "," 1,452 "," 1,860 "," 2,009 "," 1,571 "," 1,183 "," 1,878 "," 2,331 "
러시아 (상트페테르부르크),Solaris(RBr),내수," 3,350 "," 9,218 "," 8,984 "," 9,400 "," 9,260 "," 9,605 "," 5,366 ","9,176 ","6,694 ","4,305 ","4,364 ","3,853 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Solaris(HCr),내수,,,,,,,,,,,,,," 3,226 "," 7,645 "," 8,714 "," 8,600 "," 9,970 "," 4,348 ","5,378 ","4,223 ","4,801 ","4,197 ","4,403 "," 5,616 "," 6,128 "," 6,520 "," 6,790 "," 6,055 "," 5,338 "," 3,472 ","5,552 ","6,179 ","5,529 ","4,666 ","5,068 "," 6,253 "," 6,417 "," 6,328 "," 5,348 "," 5,208 "," 3,856 "," 4,512 ","4,240 ","4,255 ","4,155 ","3,981 ","4,532 "," 3,891 "," 5,236 "," 5,000 ", 276 ," 1,334 "," 3,340 "," 2,441 ","5,230 ","5,849 ","5,537 ","4,345 ","4,560 "," 4,597 "," 4,865 "," 4,829 "," 6,647 "," 5,924 "," 5,724 "," 2,930 ","6,371 ","5,693 ","4,504 ","3,949 ","5,402 "," 6,479 "," 5,125 ", 567 , 226 , 25 , 1 , - , - , - , 541 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
러시아 (상트페테르부르크),Creta(GSr),내수,,,,,,, 70 ,"4,086 ","4,912 ","4,605 ","4,645 ","3,882 "," 3,686 "," 3,983 "," 4,738 "," 4,531 "," 4,735 "," 4,742 "," 2,400 ","5,700 ","6,447 ","7,137 ","6,512 ","6,494 "," 4,668 "," 4,866 "," 5,385 "," 5,682 "," 6,102 "," 5,239 "," 3,447 ","6,885 ","6,418 ","6,978 ","5,930 ","6,478 "," 6,572 "," 6,036 "," 6,575 "," 6,447 "," 5,314 "," 5,566 "," 4,665 ","7,353 ","6,610 ","6,773 ","6,240 ","6,401 "," 5,533 "," 5,920 "," 6,347 "," 1,136 "," 5,545 "," 6,127 "," 5,110 ","6,946 ","6,666 ","7,484 ","6,096 ","8,318 "," 3,718 "," 6,810 "," 6,664 "," 5,523 "," 5,590 "," 6,560 "," 2,742 ",13 ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Creta (SU2r),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - ," 2,706 ","3,839 ","3,938 ","7,436 ","5,060 ","4,713 "," 3,535 "," 3,415 "," 1,501 "," 1,804 "," 1,424 ", 3 , - , - , - , 361 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
러시아 (상트페테르부르크),Rio,내수," 3,350 "," 7,800 "," 7,400 "," 7,420 "," 8,256 "," 9,988 "," 5,500 ","8,152 ","9,020 ","10,178 ","9,707 ","7,557 "," 12,153 "," 8,950 "," 8,147 "," 6,019 "," 5,832 "," 5,293 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
