지역명,공장명(국가),차종,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도
멕시코,멕시코,K3,797.0,801.0,906.0,695.0,802.0,1451.0,1254.0,1039.0,1215.0,1160.0,1227.0,1336.0,2024
멕시코,멕시코,K3,0,,,,,,,,,,,,2025
멕시코,러시아(CKD 포함),K3 (CKD),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),K4,0,,,,,,,,,,,,2025
멕시코,중국,K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),K5 / Optima,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),K5 / Optima,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,K5 / Optima,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,중국,K5 / Optima,0,,,,,,,,,,,,2025
멕시코,한국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,K5 / Optima,0,,,,,,,,,,,,2025
멕시코,한국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),"K7, K8 / Cadenza",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
멕시코,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,K9,0,,,,,,,,,,,,2025
멕시코,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,KX1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,KX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,중국,KX1,0,,,,,,,,,,,,2025
멕시코,중국,KX3,0,0,0,0,0,0,0.0,0,0,0,0,0,2023
멕시코,중국,Seltos / KX3,1765.0,1726.0,1710.0,1266.0,1150.0,1354.0,1432.0,1273.0,1191.0,1153.0,1554.0,1494.0,2024
멕시코,중국,Seltos / KX3,"1,301",,,,,,,,,,,,2025
멕시코,중국,KX5 / Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,중국,KX7,0,0,0,0,0,0,0.0,0,0,0,0,0,2023
멕시코,특수 차량,Millitary,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,특수 차량,Millitary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,특수 차량,Millitary,0,,,,,,,,,,,,2025
멕시코,특수 차량,Millitary (CKD),0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,특수 차량,Millitary (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,특수 차량,Millitary (CKD),0,,,,,,,,,,,,2025
멕시코,한국,Mohave / Borrego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Mohave / Borrego,0,,,,,,,,,,,,2025
멕시코,한국,Mohave / Borrego,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Morning / Picanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Morning / Picanto,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Morning / Picanto,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Morning / Picanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Morning / Picanto,0,,,,,,,,,,,,2025
멕시코,한국,Morning / Picanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),New Carens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(러시아 제외),New Carens,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Niro,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Niro,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Niro,136.0,98.0,135.0,109.0,149.0,100.0,103.0,88.0,34.0,54.0,62.0,78.0,2024
멕시코,한국,Niro,91,,,,,,,,,,,,2025
멕시코,한국,Niro,110.0,113.0,119.0,122.0,172.0,190.0,195.0,145.0,99.0,141.0,117.0,111.0,2023
멕시코,한국,Niro EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Niro EV,0,,,,,,,,,,,,2025
멕시코,한국,Niro EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Niro Plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Niro Plus,0,,,,,,,,,,,,2025
멕시코,한국,Niro Plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Niro Plus EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Niro Plus EV,0,,,,,,,,,,,,2025
멕시코,한국,Niro Plus EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,미국,K5 / Optima,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,미국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,미국,K5 / Optima,0,,,,,,,,,,,,2025
멕시코,한국,PV5,0,,,,,,,,,,,,2025
멕시코,CKD(모듈형 조립 방식),Pegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Pegas,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Pegas,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Pegas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Pegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,중국,Pegas,0,,,,,,,,,,,,2025
멕시코,한국,Pride / Rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Pride / Rio,0,,,,,,,,,,,,2025
멕시코,한국,Pride / Rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,"러시아
",Pride / Rio (FB),0,,,,,,,,,,,,2025
멕시코,러시아,Pride / Rio (FB),0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,2024
멕시코,러시아(CKD 포함),Pride / Rio (FB),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,멕시코,Pride / Rio (SC),4050.0,4346.0,4716.0,4004.0,4176.0,3967.0,3905.0,3851.0,3483.0,3449.0,4126.0,4160.0,2023
멕시코,멕시코,Pride / Rio (SC),4480.0,4592.0,4783.0,4472.0,4345.0,4060.0,3945.0,4354.0,3738.0,3985.0,5139.0,4510.0,2024
멕시코,멕시코,Pride / Rio (SC),"3,988",,,,,,,,,,,,2025
멕시코,한국,Ray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Ray,0,,,,,,,,,,,,2025
멕시코,한국,Ray EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Ray EV,0,,,,,,,,,,,,2025
멕시코,CKD(모듈형 조립 방식),Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Seltos,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Seltos,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Seltos,0,0,0,0,0,0,0,661.0,1770.0,1852.0,1778.0,1649.0,2023
멕시코,인도,Seltos,25.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,인도,Seltos,0,,,,,,,,,,,,2025
멕시코,인도,Seltos,1679.0,1612.0,1937.0,1518.0,1277.0,1602.0,1310.0,893.0,299.0,80.0,42.0,16.0,2023
멕시코,한국,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Seltos,0,,,,,,,,,,,,2025
멕시코,한국,Seltos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,러시아(CKD 포함),Seltos (CKD),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Sonet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Sonet,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Sonet,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Sonet,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Sonet,0,0.0,112.0,988.0,1349.0,1001.0,1134.0,1052.0,978.0,1031.0,1146.0,1205.0,2024
멕시코,중국,Sonet,"1,104",,,,,,,,,,,,2025
멕시코,인도,Sonet,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2024
멕시코,인도,Sonet,0,,,,,,,,,,,,2025
멕시코,인도,Sonet,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Sorento,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Sorento,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Sorento,0,,,,,,,,,,,,2025
멕시코,한국,Sorento,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,미국,Sorento,227.0,215.0,238.0,279.0,168.0,146.0,191.0,179.0,153.0,186.0,172.0,154.0,2023
멕시코,미국,Sorento,159.0,136.0,124.0,218.0,252.0,230.0,201.0,191.0,145.0,226.0,162.0,206.0,2024
멕시코,미국,Sorento,231,,,,,,,,,,,,2025
멕시코,러시아(CKD 포함),Sorento (CKD),0,0,0,0,0,0,0,0.0,0,0,0,0,2023
멕시코,CKD(모듈형 조립 방식),Soul,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Soul,0,,,,,,,,,,,,2025
멕시코,한국,Soul,188.0,131.0,146.0,163.0,105.0,68.0,72.0,53.0,43.0,53.0,31.0,79.0,2024
멕시코,한국,Soul,6,,,,,,,,,,,,2025
멕시코,한국,Soul,381.0,258.0,227.0,183.0,176.0,198.0,260.0,217.0,205.0,204.0,148.0,162.0,2023
멕시코,러시아(CKD 포함),Soul (CKD),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Soul EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Soul EV,0,,,,,,,,,,,,2025
멕시코,한국,Soul EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Sportage,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Sportage,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,중국,Sportage,0,,,,,,,,,,,,2025
멕시코,한국,Sportage,608.0,562.0,502.0,484.0,545.0,544.0,655.0,614.0,602.0,565.0,636.0,529.0,2024
멕시코,한국,Sportage,499,,,,,,,,,,,,2025
멕시코,한국,Sportage,0.0,0,158.0,666.0,851.0,850.0,922.0,812.0,603.0,726.0,662.0,601.0,2023
멕시코,슬로바키아,Sportage,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,슬로바키아,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,슬로바키아,Sportage,0,,,,,,,,,,,,2025
멕시코,미국,Sportage,0,0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,미국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,미국,Sportage,0,,,,,,,,,,,,2025
멕시코,중국,Sportage (KX5),0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Stinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Stinger,0,,,,,,,,,,,,2025
멕시코,한국,Stinger,10.0,6.0,10.0,2.0,3.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,2023
멕시코,CKD(모듈형 조립 방식),Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,CKD(모듈형 조립 방식),Stonic,0,,,,,,,,,,,,2025
멕시코,CKD(러시아 제외),Stonic,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,한국,Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,한국,Stonic,0,,,,,,,,,,,,2025
멕시코,한국,Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,인도,Syros,0,,,,,,,,,,,,2025
멕시코,CKD(모듈형 조립 방식),Tasman,0,,,,,,,,,,,,2025
멕시코,한국,Tasman,0,,,,,,,,,,,,2025
멕시코,특수 차량,Tasman,0,,,,,,,,,,,,2025
멕시코,특수 차량,Tasman (CKD),0,,,,,,,,,,,,2025
멕시코,미국,Telluride,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023
멕시코,미국,Telluride,0.0,0.0,0.0,13.0,65.0,62.0,50.0,58.0,44.0,56.0,38.0,41.0,2024
멕시코,미국,Telluride,57,,,,,,,,,,,,2025
멕시코,중국,Zhipao,0,0,0,0,0,0,0.0,0,0,0,0,0,2023
멕시코,중국,Zhipao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
멕시코,중국,Zhipao,0,,,,,,,,,,,,2025
중동,특수 차량,Bongo,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,특수 차량,Bongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,특수 차량,Bongo,0,,,,,,,,,,,,2025
중동,특수 차량,Bongo (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,특수 차량,Bongo (CKD),0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,46.0,2024
중동,특수 차량,Bongo (CKD),24,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),Bongo / Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),Bongo / Frontier,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),Bongo / Frontier,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,한국,Bongo / Frontier,1671.0,1149.0,1184.0,1728.0,1422.0,1385.0,1236.0,1173.0,1388.0,903.0,1715.0,1801.0,2024
중동,한국,Bongo / Frontier,"1,297",,,,,,,,,,,,2025
중동,한국,Bongo / Frontier,1162.0,1099.0,1019.0,1305.0,828.0,1211.0,1088.0,1666.0,2030.0,2232.0,1836.0,1549.0,2023
중동,한국,Bongo EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,한국,Bongo EV,0,,,,,,,,,,,,2025
중동,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,한국,Bus,0,,,,,,,,,,,,2025
중동,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,특수 차량,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,특수 차량,Bus,0,,,,,,,,,,,,2025
중동,특수 차량,Bus (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,특수 차량,Bus (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,특수 차량,Bus (CKD),0,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),Carens MPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),Carens MPV,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),Carens MPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,인도,Carens MPV,434.0,275.0,375.0,408.0,473.0,418.0,489.0,659.0,454.0,477.0,453.0,410.0,2024
중동,인도,Carens MPV,241,,,,,,,,,,,,2025
중동,인도,Carens MPV,137.0,274.0,100.0,207.0,255.0,245.0,311.0,316.0,463.0,396.0,387.0,205.0,2023
중동,인도,Carens MPV EV,0,,,,,,,,,,,,2025
중동,중국,Carnival,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
중동,중국,Carnival,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,중국,Carnival,0,,,,,,,,,,,,2025
중동,인도,Carnival (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2024
중동,인도,Carnival (CKD),0,,,,,,,,,,,,2025
중동,인도,Carnival (CKD),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,129.0,0,2023
중동,CKD(모듈형 조립 방식),Carnival / Sedona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),Carnival / Sedona,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),Carnival / Sedona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,한국,Carnival / Sedona,264.0,232.0,298.0,178.0,275.0,249.0,283.0,186.0,213.0,195.0,85.0,318.0,2024
중동,한국,Carnival / Sedona,405,,,,,,,,,,,,2025
중동,한국,Carnival / Sedona,175.0,214.0,250.0,287.0,255.0,257.0,306.0,332.0,252.0,241.0,202.0,182.0,2023
중동,슬로바키아,Cee'd,58.0,57.0,75.0,25.0,71.0,38.0,82.0,31.0,87.0,6.0,0.0,0.0,2023
중동,슬로바키아,Cee'd,0.0,105.0,70.0,55.0,69.0,29.0,38.0,7.0,28.0,52.0,97.0,0.0,2024
중동,슬로바키아,Cee'd,0,,,,,,,,,,,,2025
중동,슬로바키아,Cee'd CUV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,슬로바키아,Cee'd CUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024
중동,슬로바키아,Cee'd CUV,0,,,,,,,,,,,,2025
중동,슬로바키아,EV2,0,,,,,,,,,,,,2025
중동,한국,EV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,한국,EV3,0,,,,,,,,,,,,2025
중동,한국,EV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,한국,EV4,0,,,,,,,,,,,,2025
중동,슬로바키아,EV4,0,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),EV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,중국,EV5,,,,,,,,,,,0.0,0.0,2023
중동,중국,EV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,2024
중동,중국,EV5,3,,,,,,,,,,,,2025
중동,싱가포르 글로벌 혁신센터,EV5,0,,,,,,,,,,,,2025
중동,한국,EV5,0,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),EV6,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),EV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,한국,EV6,40.0,38.0,36.0,96.0,95.0,230.0,3.0,6.0,13.0,5.0,12.0,5.0,2024
중동,한국,EV6,5,,,,,,,,,,,,2025
중동,한국,EV6,74.0,22.0,17.0,19.0,68.0,35.0,17.0,16.0,10.0,10.0,13.0,1.0,2023
중동,미국,EV6,0,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),EV9,0,,,,,,,,,,,,2025
중동,한국,EV9,12.0,1.0,2.0,6.0,13.0,6.0,13.0,5.0,11.0,8.0,4.0,6.0,2024
중동,한국,EV9,11,,,,,,,,,,,,2025
중동,한국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,2023
중동,미국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,미국,EV9,0,,,,,,,,,,,,2025
중동,중국,Forte,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
중동,중국,Forte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,중국,Forte,0,,,,,,,,,,,,2025
중동,CKD(모듈형 조립 방식),K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),K3,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,중국,K3,0,,,,,,,,,,,,2025
중동,한국,K3,749.0,766.0,653.0,730.0,889.0,895.0,1057.0,617.0,722.0,700.0,391.0,241.0,2024
중동,한국,K3,181,,,,,,,,,,,,2025
중동,한국,K3,175.0,306.0,482.0,392.0,862.0,892.0,391.0,405.0,398.0,597.0,786.0,660.0,2023
중동,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,멕시코,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,멕시코,K3,0,,,,,,,,,,,,2025
중동,러시아(CKD 포함),K3 (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,CKD(모듈형 조립 방식),K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),K4,0,,,,,,,,,,,,2025
중동,중국,K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),K5 / Optima,0,,,,,,,,,,,,2025
중동,CKD(러시아 제외),K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
중동,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,중국,K5 / Optima,0,,,,,,,,,,,,2025
중동,한국,K5 / Optima,926.0,719.0,1019.0,711.0,1180.0,921.0,985.0,445.0,727.0,493.0,538.0,407.0,2024
중동,한국,K5 / Optima,824,,,,,,,,,,,,2025
중동,한국,K5 / Optima,1116.0,911.0,831.0,807.0,755.0,1228.0,766.0,942.0,986.0,866.0,848.0,830.0,2023
중동,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
중동,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
